time,state,reason,has_wall,obs_front,quality,wall_dist,wall_yaw(rad),front_min,left_min,mem_dist,mem_yaw,mem_age,corner_state,corner_has,corner_dist,odom_x,odom_y,odom_yaw,vis_score_ahead,vx_cmd,vy_cmd,w_cmd,vx_limited,vy_limited,w_limited,soft_gate
1756472000.667876,ALIGN,ALIGNING,1,0,1031.5,1.189838171005249,0.8130608797073364,nan,0.652999997138977,1.189838171005249,0.8130608797073364,0.10081267356872559,C_IDLE,0,3.4612518384309205,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472000.7688856,ALIGN,ALIGNING,1,0,1031.4,1.1898971796035767,0.813065230846405,nan,0.6549999713897705,1.1898971796035767,0.813065230846405,0.10090112686157227,C_IDLE,0,3.4612518384309205,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472000.8699703,ALIGN,ALIGNING,1,0,1031.3,1.1898949146270752,0.8131029605865479,nan,0.6520000100135803,1.1898949146270752,0.8131029605865479,0.10097980499267578,C_IDLE,1,3.3675965955632794,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472000.9707792,ALIGN,ALIGNING,1,0,1031.2,1.1899293661117554,0.8130694031715393,nan,0.6499999761581421,1.1899293661117554,0.8130694031715393,0.10069894790649414,C_IDLE,1,3.3681562540929417,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472001.072313,ALIGN,ALIGNING,1,0,1031.2,1.1899452209472656,0.8131055235862732,nan,0.6539999842643738,1.1899452209472656,0.8131055235862732,0.1014261245727539,C_IDLE,1,3.368270731856693,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472001.1733744,ALIGN,ALIGNING,1,0,1031.2,1.1899391412734985,0.8131380677223206,nan,0.652999997138977,1.1899391412734985,0.8131380677223206,0.1009511947631836,C_IDLE,1,3.367639198476965,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472001.274771,ALIGN,ALIGNING,1,0,1031.1,1.189920425415039,0.8131826519966125,nan,0.656000018119812,1.189920425415039,0.8131826519966125,0.10129070281982422,C_IDLE,1,3.3678897069918126,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472001.3756335,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10075664520263672,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472001.476731,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10099101066589355,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472001.5777454,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10090374946594238,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472001.6788752,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10102534294128418,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472001.78029,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10130929946899414,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472001.8816028,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10120797157287598,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472001.9827602,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10105276107788086,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472002.0838914,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10102367401123047,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472002.1851861,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10118746757507324,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472002.2864215,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10113024711608887,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472002.3877397,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10121512413024902,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472002.4882824,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10044050216674805,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472002.589284,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10083246231079102,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472002.6904957,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10110616683959961,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472002.7920563,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10145449638366699,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472002.893406,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10124635696411133,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472002.9948344,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10132265090942383,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472003.0964465,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10150599479675293,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472003.197633,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10108137130737305,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472003.2988887,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10115289688110352,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472003.4003947,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10139942169189453,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472003.5012312,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10073471069335938,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472003.6022892,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10099458694458008,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472003.7033665,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10097575187683105,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472003.8040922,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10061526298522949,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472003.9050574,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.1008608341217041,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472004.0066714,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10149192810058594,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472004.1081693,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10139131546020508,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472004.2098203,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.1015479564666748,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472004.310784,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10085725784301758,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472004.4118931,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10100603103637695,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472004.5128667,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10087203979492188,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472004.6135004,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10052609443664551,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472004.7147179,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10111284255981445,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472004.816127,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10130500793457031,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472004.9175293,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10129690170288086,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472005.0189211,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10128378868103027,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472005.1200786,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10105276107788086,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472005.2214208,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10123610496520996,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472005.3224194,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10088753700256348,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472005.4233024,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10077977180480957,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472005.524625,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10121965408325195,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472005.626052,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10131263732910156,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472005.7270753,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10092306137084961,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472005.828108,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10092544555664062,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472005.9295483,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10133504867553711,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472006.031179,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10145783424377441,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472006.132424,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10113883018493652,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472006.233573,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10104560852050781,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472006.334356,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10068154335021973,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472006.4357505,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10129284858703613,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472006.5372515,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10139894485473633,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472006.638746,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10138964653015137,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472006.7398195,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10097002983093262,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472006.8412266,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10129952430725098,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472006.9426615,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10132646560668945,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472007.044146,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10137581825256348,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472007.1452882,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10103988647460938,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472007.2465818,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10118937492370605,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472007.3477173,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10103321075439453,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472007.4484127,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10059189796447754,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472007.5493515,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.1008293628692627,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472007.6501818,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.1007232666015625,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472007.7513506,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10105681419372559,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472007.8523571,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.1008903980255127,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472007.9535658,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10109734535217285,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472008.0547898,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10111331939697266,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472008.155899,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10100030899047852,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472008.2574677,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10146164894104004,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472008.3592265,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10165548324584961,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472008.4602728,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10094165802001953,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472008.561241,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10086655616760254,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472008.6622703,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10092735290527344,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472008.7634008,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10102200508117676,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472008.8646493,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10114264488220215,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472008.965837,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10108447074890137,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472009.0669072,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10096192359924316,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472009.1680503,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10104084014892578,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472009.2690272,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10087227821350098,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472009.3699236,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10077667236328125,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472009.47126,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10116696357727051,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472009.5722897,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10092306137084961,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472009.6729631,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.1005697250366211,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472009.773893,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10081028938293457,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472009.8751721,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10117220878601074,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472009.9761848,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10090446472167969,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472010.0772138,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.10092377662658691,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
1756472010.1781156,ALIGN,ALIGNING,1,0,1031.3,1.18990957736969,0.8131558299064636,nan,0.6570000052452087,1.18990957736969,0.8131558299064636,0.1008002758026123,C_IDLE,1,3.366698904278889,nan,nan,nan,nan,0.05,0.25,-0.5,0.05,0.22,-0.5,1.0
